0.0143100000000000	0.000396000000000000	0.0678500100000000
0.0435100000000000	0.00121000000000000	0.207400000000000
0.134380000000000	0.00400000000000000	0.645600000000000
0.283900000000000	0.0116000000000000	1.38560000000000
0.348280000000000	0.0230000000000000	1.74706000000000
0.336200000000000	0.0380000000000000	1.77211000000000
0.290800000000000	0.0600000000000000	1.66920000000000
0.195360000000000	0.0909800000000000	1.28764000000000
0.0956400000000000	0.139020000000000	0.812950100000000
0.0320100000000000	0.208020000000000	0.465180000000000
0.00490000000000000	0.323000000000000	0.272000000000000
0.00930000000000000	0.503000000000000	0.158200000000000
0.0632700000000000	0.710000000000000	0.0782499900000000
0.165500000000000	0.862000000000000	0.0421600000000000
0.290400000000000	0.954000000000000	0.0203000000000000
0.433449900000000	0.994950100000000	0.00874999900000000
0.594500000000000	0.995000000000000	0.00390000000000000
0.762100000000000	0.952000000000000	0.00210000000000000
0.916300000000000	0.870000000000000	0.00165000100000000
1.02630000000000	0.757000000000000	0.00110000000000000
1.06220000000000	0.631000000000000	0.000800000000000000
1.00260000000000	0.503000000000000	0.000340000000000000
0.854449900000000	0.381000000000000	0.000190000000000000
0.642400000000000	0.265000000000000	4.99999900000000e-05
0.447900000000000	0.175000000000000	2.00000000000000e-05
0.283500000000000	0.107000000000000	0
0.164900000000000	0.0610000000000000	0
0.0874000000000000	0.0320000000000000	0
0.0467700000000000	0.0170000000000000	0
0.0227000000000000	0.00821000000000000	0
0.0113591600000000	0.00410200000000000	0
